,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
18659,7,TRANSFER,246439.06,C1829156287,593933.0,347493.94,C1277694634,12211.0,425085.65,0,0
18660,7,TRANSFER,369295.21,C851273176,10684.0,0.0,C1954751748,3028.0,738409.98,0,0
18661,7,TRANSFER,161067.02,C1791919485,340576.0,179508.98,C232834050,0.0,155491.95,0,0
18662,7,TRANSFER,286943.52,C672447289,2380.0,0.0,C1446521801,6129845.09,11698172.69,0,0
18663,7,TRANSFER,113114.68,C1159805856,1159.0,0.0,C1954751748,587667.51,738409.98,0,0
18664,7,TRANSFER,544536.24,C1028218889,29999.0,0.0,C62593131,10468.0,208013.13,0,0
18665,7,TRANSFER,358110.78,C1580825201,713.0,0.0,C372017580,837226.0,4122268.38,0,0
18666,7,TRANSFER,442758.45,C1820655018,20256.0,0.0,C1549086472,0.0,801366.03,0,0
18667,7,TRANSFER,454463.49,C2038412674,10743.0,0.0,C1805445027,39764.0,0.0,0,0
18668,7,TRANSFER,585749.39,C1699101571,13810.93,0.0,C242131142,7965.05,58521.62,0,0
18669,7,TRANSFER,12655.46,C1906236265,14534.0,1878.54,C945327594,0.0,33383.17,0,0
18670,7,TRANSFER,149059.17,C283900751,510404.0,361344.83,C2036926986,5870.0,45538.4,0,0
18671,7,TRANSFER,172317.33,C1599468504,0.0,0.0,C580441921,317268.0,1278933.03,0,0
18672,7,TRANSFER,45402.17,C1756864819,167413.0,122010.83,C760563749,0.0,243495.26,0,0
18673,7,TRANSFER,313365.02,C983556308,407.0,0.0,C329829198,11094.0,5102121.72,0,0
18674,7,TRANSFER,386540.33,C1982208187,21374.0,0.0,C1938348365,19818.0,854916.91,0,0
18675,7,TRANSFER,351301.51,C68748013,10884.0,0.0,C522632546,25726.0,1210658.29,0,0
18676,7,TRANSFER,621098.47,C1300093979,44951.16,0.0,C1856036778,661477.0,13688613.94,0,0
18677,7,TRANSFER,152344.04,C1456077639,49560.0,0.0,C2043257128,79506.0,0.0,0,0
18678,7,TRANSFER,293745.25,C231617596,36107.0,0.0,C2109470512,0.0,6787849.45,0,0
18679,7,TRANSFER,224214.26,C1854210091,107440.0,0.0,C1009195400,0.0,96262.11,0,0
18680,7,TRANSFER,280694.93,C323203128,31438.0,0.0,C1502143342,47068.0,506053.47,0,0
18681,7,TRANSFER,192849.29,C1181373061,26298.0,0.0,C545707113,0.0,15719.79,0,0
18682,7,TRANSFER,354667.89,C1637956318,15715.0,0.0,C1465478513,908.0,225167.61,0,0
18683,7,TRANSFER,576234.57,C114787065,121261.0,0.0,C1036454560,11406.0,0.0,0,0
18684,7,TRANSFER,218539.52,C706369509,6427.0,0.0,C1182461167,0.0,2329693.31,0,0
18685,7,TRANSFER,1020207.06,C1124897607,21738.85,0.0,C863811613,1328510.04,14247328.87,0,0
18686,7,TRANSFER,610912.97,C610554977,714.0,0.0,C151400576,41294.0,1276550.33,0,0
18687,7,TRANSFER,394011.3,C1905811488,30586.0,0.0,C382934088,4016.0,1030696.9,0,0
18688,7,TRANSFER,418477.87,C2138448723,41848.13,0.0,C716442925,1051.0,4271358.73,0,0
18689,7,TRANSFER,596861.13,C633611157,11085.0,0.0,C1487669283,0.0,2349962.91,0,0
18690,7,TRANSFER,183353.82,C1320998364,15424.0,0.0,C2033711470,30487.0,370146.12,0,0
18691,7,TRANSFER,101702.35,C35005153,13187.0,0.0,C1525409936,0.0,122617.61,0,0
18692,7,TRANSFER,135457.75,C182523154,55242.0,0.0,C1761865559,298.0,0.0,0,0
18693,7,TRANSFER,183250.54,C1192313527,70463.93,0.0,C1474120649,33659.0,23013.03,0,0
18694,7,TRANSFER,669084.89,C2030022858,0.0,0.0,C772070337,177.0,0.0,0,0
18695,7,TRANSFER,22525.72,C606434255,28949.0,6423.28,C23426726,11170.0,33695.72,0,0
18696,7,TRANSFER,1076787.83,C95553305,6013.0,0.0,C1628737580,0.0,875254.1,0,0
18697,7,TRANSFER,338528.85,C771785986,596.0,0.0,C1917105166,73945.0,0.0,0,0
18698,7,TRANSFER,150938.41,C1871454898,480626.37,329687.96,C378081024,33175.17,828631.98,0,0
18699,7,TRANSFER,604352.69,C1870933697,33404.0,0.0,C1347890180,567.0,85026.63,0,0
18700,7,TRANSFER,590514.54,C517323317,292.0,0.0,C459857341,11932.35,542963.38,0,0
18701,7,TRANSFER,1292069.69,C1780862882,29507.06,0.0,C2011996123,1906158.59,9264344.9,0,0
18702,7,TRANSFER,906937.39,C2027645838,0.0,0.0,C988138425,983714.0,4310701.91,0,0
18703,7,TRANSFER,1286043.09,C572037439,0.0,0.0,C1778801068,8845846.7,11835842.92,0,0
18704,7,TRANSFER,875962.31,C2054357976,0.0,0.0,C665576141,6465767.14,14786300.22,0,0
18705,7,TRANSFER,854862.16,C1047497707,0.0,0.0,C1787868648,2818361.27,15128076.87,0,0
18706,7,TRANSFER,991772.38,C499847347,0.0,0.0,C935808590,15165957.77,18381668.73,0,0
18707,7,TRANSFER,36511.67,C2080154452,0.0,0.0,C942226723,41308.0,0.0,0,0
18708,7,TRANSFER,89962.38,C426971696,0.0,0.0,C373928166,216056.69,20427.19,0,0
18709,7,TRANSFER,859671.84,C1526854182,0.0,0.0,C248609774,6893798.07,13033871.02,0,0
18710,7,TRANSFER,107763.89,C503988093,0.0,0.0,C755355682,108139.0,349159.65,0,0
18711,7,TRANSFER,1259217.34,C15915499,0.0,0.0,C248609774,7753469.9,13033871.02,0,0
18712,7,TRANSFER,432170.15,C26323287,0.0,0.0,C1797686173,503754.86,1474093.6,0,0
18713,7,TRANSFER,486523.99,C1431694209,0.0,0.0,C872592585,532138.2,2265853.97,0,0
18714,7,TRANSFER,343369.3,C451663745,0.0,0.0,C1621383518,596283.34,1190896.64,0,0
18715,7,TRANSFER,11494.72,C205551798,0.0,0.0,C1181733275,340262.0,54458.08,0,0
18716,7,TRANSFER,334693.87,C9941880,0.0,0.0,C1262822392,20937587.49,22641471.24,0,0
18717,7,TRANSFER,249214.41,C2061785352,0.0,0.0,C1894575391,538001.14,3443379.49,0,0
18718,7,TRANSFER,632033.35,C277443105,20218.0,0.0,C1982828534,0.0,1912526.2,0,0
18719,7,TRANSFER,736191.4,C1938667057,20973.0,0.0,C1317731757,28330.5,322519.15,0,0
18720,7,TRANSFER,403951.98,C580933160,46689.0,0.0,C1491676195,432942.54,1800557.56,0,0
18721,7,TRANSFER,440301.55,C70518662,504530.0,64228.45,C1149273771,43356.24,6347068.5,0,0
18722,7,TRANSFER,350127.97,C128855442,31737.82,0.0,C726762476,70682.37,255127.82,0,0
18723,7,TRANSFER,609783.23,C142959117,34781.0,0.0,C1076835071,63012.65,2161457.75,0,0
18724,7,TRANSFER,86005.87,C848779808,19834.0,0.0,C1945802665,206872.0,1471945.15,0,0
18725,7,TRANSFER,563689.92,C3257569,22808.34,0.0,C1209271652,0.0,1488576.94,0,0
18726,7,TRANSFER,497197.67,C1890986276,9924.0,0.0,C1311325237,61716.0,5465400.62,0,0
18727,7,TRANSFER,747998.54,C264425599,175884.93,0.0,C1233191588,52677.0,0.0,0,0
18728,7,TRANSFER,233296.4,C964389101,184985.0,0.0,C410816406,736.0,0.0,0,0
18729,7,TRANSFER,141011.62,C1715442810,42452.0,0.0,C1723463463,23040.0,113248.95,0,0
18730,7,TRANSFER,446584.73,C558279906,100582.0,0.0,C1615443145,11680.0,2907944.14,0,0
18731,7,TRANSFER,307555.83,C644298692,1070892.74,763336.9,C724821526,0.0,440324.4,0,0
18732,7,TRANSFER,33803.19,C974286189,763336.9,729533.72,C782432613,235512.0,561064.37,0,0
18733,7,TRANSFER,378993.85,C1582921957,10660.0,0.0,C1645903235,54791.0,31924.63,0,0
18734,7,TRANSFER,448242.98,C1165674253,145428.62,0.0,C405881980,656516.18,3078509.79,0,0
18735,7,TRANSFER,322464.5,C1483430324,25475.0,0.0,C344247127,125807.0,0.0,0,0
18736,7,TRANSFER,739813.54,C428579363,0.0,0.0,C1856036778,1282575.47,13688613.94,0,0
18737,7,TRANSFER,2283519.94,C876744147,0.0,0.0,C1360767589,6712636.97,18482735.85,0,0
18738,7,TRANSFER,1129025.89,C1590770565,0.0,0.0,C1034584766,1379628.76,7164410.37,0,0
18739,7,TRANSFER,378197.48,C1911215792,0.0,0.0,C1003872245,763948.01,114686.09,0,0
18740,7,TRANSFER,1060923.35,C802348124,0.0,0.0,C1354725727,1227405.72,4529886.44,0,0
18741,7,TRANSFER,1125081.99,C190476512,0.0,0.0,C803116137,16748614.03,23768107.88,0,0
18742,7,TRANSFER,123078.15,C1551920925,10379.0,0.0,C578102596,0.0,229219.73,0,0
18743,7,TRANSFER,951655.0,C145157816,0.0,0.0,C1013700132,1431686.33,4619940.36,0,0
18744,7,TRANSFER,1588560.25,C1343639685,0.0,0.0,C40075281,1674676.75,7088323.13,0,0
18745,7,TRANSFER,11216.6,C1771780052,0.0,0.0,C123428105,16669.0,0.0,0,0
18746,7,TRANSFER,902316.95,C1129742282,0.0,0.0,C1504109395,3645843.17,4324988.42,0,0
18747,7,TRANSFER,1104078.54,C2092599862,0.0,0.0,C932583850,5670581.45,9546432.01,0,0
18748,7,TRANSFER,1119241.86,C516583260,0.0,0.0,C728526866,5251235.25,10520267.05,0,0
18749,7,TRANSFER,1119739.24,C778030790,0.0,0.0,C248609774,9012687.24,13033871.02,0,0
18750,7,TRANSFER,128538.61,C1577536744,0.0,0.0,C161140376,204760.0,166122.68,0,0
18751,7,TRANSFER,1196065.21,C1984202276,0.0,0.0,C1916720513,5906231.2,14711326.65,0,0
18752,7,TRANSFER,664272.52,C993638207,0.0,0.0,C1419794148,2813795.5,4871037.9,0,0
18753,7,TRANSFER,1106508.19,C1807775584,0.0,0.0,C991505714,8399965.38,13994753.4,0,0
18754,7,TRANSFER,422306.38,C256120572,0.0,0.0,C1169903663,951210.34,2312335.17,0,0
18755,7,TRANSFER,98789.88,C1566823574,0.0,0.0,C534662976,304048.04,116168.96,0,0
18756,7,TRANSFER,983787.95,C731185226,0.0,0.0,C991363637,8730306.03,11956594.11,0,0
18757,7,TRANSFER,216571.95,C1132861743,0.0,0.0,C710481910,304087.49,0.0,0,0
18758,7,TRANSFER,190771.1,C1826227285,0.0,0.0,C1531333864,561728.05,1754717.64,0,0
18759,7,TRANSFER,151060.75,C803121724,0.0,0.0,C861720625,320934.47,1752674.41,0,0
18760,7,TRANSFER,2245813.81,C743078109,0.0,0.0,C257999182,3639980.24,14960679.69,0,0
18761,7,TRANSFER,64440.66,C1609974554,0.0,0.0,C388527192,65942.0,106885.07,0,0
18762,7,TRANSFER,31544.0,C1672616989,0.0,0.0,C1825775199,40503.0,8309015.71,0,0
18763,7,TRANSFER,13182.9,C963101981,0.0,0.0,C1410669831,59827.29,252392.49,0,0
18764,7,TRANSFER,151966.81,C1175768700,0.0,0.0,C1590550415,18698748.85,21939087.4,0,0
18765,7,TRANSFER,355907.13,C722975543,0.0,0.0,C459857341,602446.89,542963.38,0,0
18766,7,TRANSFER,682376.86,C1610510730,9332.0,0.0,C571435580,11501.46,1530653.61,0,0
18767,7,TRANSFER,494533.55,C916514423,253.0,0.0,C1092318644,69337.0,2525331.77,0,0
18768,7,TRANSFER,8588.72,C2116251487,41096.0,32507.28,C1210879412,52993.0,145138.11,0,0
18769,7,TRANSFER,58329.95,C1971977353,90894.0,32564.05,C1808652004,0.0,246975.01,0,0
18770,7,TRANSFER,204710.49,C1543570655,666521.89,461811.41,C1619402333,2468182.69,5810930.82,0,0
18771,7,TRANSFER,241629.32,C2126618194,461811.41,220182.09,C306206744,7741309.11,9637803.63,0,0
18772,7,TRANSFER,587043.85,C1865523042,220182.09,0.0,C1954751748,700782.19,738409.98,0,0
18773,7,TRANSFER,274504.37,C1780885275,0.0,0.0,C766681183,14300815.38,17356500.26,0,0
18774,7,TRANSFER,2271227.47,C1054204284,0.0,0.0,C1515704208,10523029.85,15505523.11,0,0
18775,7,TRANSFER,1034199.55,C1284824058,0.0,0.0,C1636786811,8438509.72,14456269.9,0,0
18776,7,TRANSFER,663141.8,C800954245,0.0,0.0,C863811613,2348717.1,14247328.87,0,0
18777,7,TRANSFER,310856.44,C1954046870,0.0,0.0,C1040847151,3559135.9,7984433.54,0,0
18778,7,TRANSFER,43136.46,C1698148964,0.0,0.0,C2086207545,180565.0,202129.37,0,0
18779,7,TRANSFER,497520.49,C261549619,0.0,0.0,C1423992712,10141717.62,13803333.72,0,0
18780,7,TRANSFER,1667085.27,C1279653627,11249.17,0.0,C306206744,7982938.43,9637803.63,0,0
18781,7,TRANSFER,2063647.78,C364989629,0.0,0.0,C40075281,3263237.0,7088323.13,0,0
18782,7,TRANSFER,844962.54,C991406851,0.0,0.0,C1034584766,2508654.66,7164410.37,0,0
18783,7,TRANSFER,2552176.18,C1147487483,0.0,0.0,C991363637,9714093.97,11956594.11,0,0
18784,7,TRANSFER,114554.74,C661946530,0.0,0.0,C872592585,1018662.18,2265853.97,0,0
18785,7,TRANSFER,1899080.51,C944735317,0.0,0.0,C1059781259,10172117.91,13649019.57,0,0
18786,7,TRANSFER,253521.71,C1048997868,0.0,0.0,C1570256460,5460002.91,9281535.44,0,0
18787,7,TRANSFER,302813.66,C1344976475,0.0,0.0,C1092318644,563870.55,2525331.77,0,0
18788,7,TRANSFER,771141.14,C1406684524,0.0,0.0,C801142660,5705702.35,16408480.12,0,0
18789,7,TRANSFER,872126.35,C393283182,0.0,0.0,C1926673338,905734.51,2125199.85,0,0
18790,7,TRANSFER,286621.58,C300400507,13393.0,0.0,C609116570,189072.94,41156.33,0,0
18791,7,TRANSFER,314342.55,C944980004,0.0,0.0,C803116137,17873696.02,23768107.88,0,0
18792,7,TRANSFER,981780.4,C1285789872,15484.03,0.0,C675203915,1398733.11,5398127.54,0,0
18793,7,TRANSFER,283706.36,C658914902,152726.0,0.0,C188246551,122290.08,3439878.27,0,0
18794,7,TRANSFER,56607.7,C1549724759,34748.0,0.0,C954723689,0.0,580053.83,0,0
18795,7,TRANSFER,165942.83,C707146457,10065.0,0.0,C2141994208,128799.0,0.0,0,0
18796,7,TRANSFER,570896.76,C2147277023,10966.0,0.0,C755583709,24349.0,127533.46,0,0
18797,7,TRANSFER,95219.13,C589415456,72788.0,0.0,C1685837139,91645.0,0.0,0,0
18798,7,TRANSFER,562679.12,C1842548211,33666.56,0.0,C392292416,3267222.75,6564973.2,0,0
18799,7,TRANSFER,551806.42,C1294947444,62439.0,0.0,C604555852,21120.0,508591.09,0,0
18800,7,TRANSFER,32367.77,C458223499,219.0,0.0,C1220911229,328857.0,2261741.99,0,0
18801,7,TRANSFER,489357.18,C304767649,32235.0,0.0,C1426908073,79871.0,0.0,0,0
18802,7,TRANSFER,61758.98,C1237196994,201927.0,140168.02,C49388214,431.0,52831.5,0,0
18803,7,TRANSFER,672102.16,C1345380280,615.0,0.0,C1231842708,0.0,751281.48,0,0
18804,7,TRANSFER,593334.36,C1511993347,99610.0,0.0,C1556875182,67211.0,3585215.55,0,0
18805,7,TRANSFER,185909.6,C271780574,28635.0,0.0,C935001848,52853.0,7695.38,0,0
18806,7,TRANSFER,24035.27,C445147378,321274.0,297238.73,C503485607,60343.92,341838.45,0,0
18807,7,TRANSFER,359461.46,C1996415966,21085.0,0.0,C981198566,90888.0,1039842.77,0,0
18808,7,TRANSFER,8870.19,C857173294,12970.0,4099.81,C1479813516,1408004.79,0.0,0,0
18809,7,TRANSFER,555485.91,C1254743126,370152.0,0.0,C1373172466,571846.3,4791597.89,0,0
18810,7,TRANSFER,330914.42,C1512085123,12743.0,0.0,C955097010,51576.0,202447.46,0,0
18811,7,TRANSFER,45819.53,C401992365,216.0,0.0,C824009085,0.0,120565.89,0,0
18812,7,TRANSFER,139668.86,C941473466,0.0,0.0,C861958315,210169.12,531628.29,0,0
18813,7,TRANSFER,805875.53,C40258964,676.0,0.0,C1095587424,14750.0,1261611.22,0,0
18814,7,TRANSFER,165983.16,C2079896624,397064.0,231080.84,C1385126783,0.0,195623.75,0,0
18815,7,TRANSFER,607872.0,C914385651,979.15,0.0,C1983747920,1590496.57,3578328.97,0,0
18816,7,TRANSFER,261949.85,C1467876194,18355.38,0.0,C766681183,14575319.75,17356500.26,0,0
18817,7,TRANSFER,1755891.7,C2016187005,0.0,0.0,C347696158,12149578.41,15639132.7,0,0
18818,7,TRANSFER,2848328.52,C1479426296,0.0,0.0,C801142660,6476843.49,16408480.12,0,0
18819,7,TRANSFER,1536499.0,C1705150695,0.0,0.0,C1856036778,2044895.8,13688613.94,0,0
18820,7,TRANSFER,1550574.82,C1113649698,0.0,0.0,C1028574311,1808928.83,5141218.55,0,0
18821,7,TRANSFER,1021582.12,C1589849961,0.0,0.0,C184253187,5060327.18,10206620.58,0,0
18822,7,TRANSFER,568394.9,C1950391753,0.0,0.0,C1850180796,7837942.9,8257071.34,0,0
18823,7,TRANSFER,474871.01,C97830422,0.0,0.0,C1085479446,634180.94,1423850.27,0,0
18824,7,TRANSFER,899400.53,C1088476524,0.0,0.0,C1234776885,4441465.94,5424661.74,0,0
18825,7,TRANSFER,641342.41,C127865470,0.0,0.0,C1297685781,1120608.72,3258726.36,0,0
18826,7,TRANSFER,471979.68,C2000775569,0.0,0.0,C1076835071,672795.88,2161457.75,0,0
18827,7,TRANSFER,213620.13,C1409742105,0.0,0.0,C1060041730,1661841.39,16532032.16,0,0
18828,7,TRANSFER,125334.37,C311103808,0.0,0.0,C1566246889,200584.0,0.0,0,0
18829,7,TRANSFER,626896.1,C1836645773,0.0,0.0,C423580937,708885.93,12682009.97,0,0
18830,7,TRANSFER,306129.69,C285805650,0.0,0.0,C715819458,467845.48,926737.45,0,0
18831,7,TRANSFER,116151.53,C1917095255,0.0,0.0,C906718881,268497.0,137466.79,0,0
18832,7,TRANSFER,450239.94,C1324742957,51232.0,0.0,C1103621993,21059.0,129998.25,0,0
18833,7,TRANSFER,207748.22,C984538706,1473.1,0.0,C1909597726,267798.33,494709.81,0,0
18834,7,TRANSFER,474244.25,C1770759795,216145.0,0.0,C952610115,210007.87,278135.86,0,0
18835,7,TRANSFER,692863.1,C2126145321,7.0,0.0,C904383922,32203.0,2065619.02,0,0
18836,7,TRANSFER,850870.76,C1270272746,52091.0,0.0,C189963646,0.0,1592418.7,0,0
18837,7,TRANSFER,1808695.65,C1649204117,62210.0,0.0,C349015546,201823.48,1784885.44,0,0
18838,7,TRANSFER,309088.03,C402762479,123.0,0.0,C1595278145,0.0,97805.68,0,0
18839,7,TRANSFER,349038.25,C1291664766,49307.0,0.0,C787028959,20924.0,0.0,0,0
18840,7,TRANSFER,735281.72,C1210168825,2575.0,0.0,C1888439681,30745.0,3476255.29,0,0
18841,7,TRANSFER,610828.94,C89143842,12723.0,0.0,C1530856786,123444.93,193704.45,0,0
18842,7,TRANSFER,55723.02,C721945700,53238.0,0.0,C919331070,828.0,0.0,0,0
18843,7,TRANSFER,415944.54,C1520397420,6004.49,0.0,C1031639563,791527.13,5739012.22,0,0
18844,7,TRANSFER,741449.27,C119981379,107550.0,0.0,C1515979807,20837.0,12141425.39,0,0
18845,7,TRANSFER,461935.65,C273697735,19833.0,0.0,C428796726,15796.0,847656.86,0,0
18846,7,TRANSFER,1314921.93,C1158296893,75951.0,0.0,C1121453612,0.0,1975007.49,0,0
18847,7,TRANSFER,973619.91,C1436419591,185740.0,0.0,C1247600089,141630.35,6965916.76,0,0
18848,7,TRANSFER,467052.17,C1681179849,53016.0,0.0,C444613285,10926.0,1025383.76,0,0
18849,7,TRANSFER,453804.86,C567908971,11082.0,0.0,C1300519073,4559.0,807759.84,0,0
18850,7,TRANSFER,310027.49,C936869842,61594.0,0.0,C1518728219,10089.0,1157398.83,0,0
18851,7,TRANSFER,590321.78,C520925360,6981.0,0.0,C2122200303,148909.0,1003439.91,0,0
18852,7,TRANSFER,569793.07,C1691044638,4778.74,0.0,C1588901702,676942.97,2320452.13,0,0
18853,7,TRANSFER,1493929.59,C1680194126,0.0,0.0,C716083600,2451004.77,7382990.5,0,0
18854,7,TRANSFER,69364.4,C501956473,13917.0,0.0,C281632155,2747.0,0.0,0,0
18855,7,TRANSFER,382189.06,C393004587,177952.0,0.0,C836514715,1015070.61,2511051.14,0,0
18856,7,TRANSFER,602720.75,C40931593,41039.0,0.0,C348708793,5164.0,1164655.76,0,0
18857,7,TRANSFER,1028204.63,C1925323935,9887.64,0.0,C1169903663,1373516.72,2312335.17,0,0
18858,7,TRANSFER,977370.39,C1715938535,0.0,0.0,C1554540309,5813449.6,9235911.02,0,0
18859,7,TRANSFER,650609.2,C903989520,32233.0,0.0,C1761291320,233350.47,470920.19,0,0
18860,7,TRANSFER,608604.9,C1570013189,63916.0,0.0,C1945802665,292877.87,1471945.15,0,0
18861,7,TRANSFER,156112.17,C60592754,5501.0,0.0,C1136811657,16685.0,57238.59,0,0
18862,7,TRANSFER,408611.16,C1969625859,289437.8,0.0,C1495724689,918.0,0.0,0,0
18863,7,TRANSFER,149277.08,C1330356714,1214330.29,1065053.21,C1182148067,168025.52,0.0,0,0
18864,7,TRANSFER,155634.57,C2130060023,1065053.21,909418.64,C366015139,1406086.86,4555236.24,0,0
18865,7,TRANSFER,1104966.48,C1785954017,909418.64,0.0,C1354725727,2791665.3,4529886.44,0,0
18866,7,TRANSFER,643803.0,C558017385,0.0,0.0,C1728766751,1468875.03,6385532.2,0,0
18867,7,TRANSFER,1316171.95,C1778057146,52711.61,0.0,C1651379334,49553.38,696383.06,0,0
18868,7,TRANSFER,283346.9,C410200876,8130.0,0.0,C79467401,0.0,287210.83,0,0
18869,7,TRANSFER,320228.94,C549538872,24380.72,0.0,C36437323,0.0,160083.17,0,0
18870,7,TRANSFER,78754.77,C586177793,61182.0,0.0,C259915853,0.0,163762.98,0,0
18871,7,TRANSFER,649121.74,C1803718523,20135.0,0.0,C208427878,19095.0,1454807.63,0,0
18872,7,TRANSFER,1813449.52,C1214519292,45851.54,0.0,C1446521801,6587610.36,11698172.69,0,0
18873,7,TRANSFER,2234288.78,C809030285,0.0,0.0,C662736689,5743757.61,8488789.41,0,0
18874,7,TRANSFER,767854.93,C1329494694,0.0,0.0,C1635341595,958673.35,6191938.31,0,0
18875,7,TRANSFER,657235.58,C2024698614,0.0,0.0,C1373172466,1187282.62,4791597.89,0,0
18876,7,TRANSFER,592016.23,C1511061752,886097.25,294081.02,C1948471365,1030503.42,4628857.24,0,0
18877,7,TRANSFER,40638.56,C1361184910,294081.02,253442.46,C79708552,52699.0,0.0,0,0
18878,7,TRANSFER,797301.86,C726270291,253442.46,0.0,C97730845,14658353.25,23005385.41,0,0
18879,7,TRANSFER,168190.75,C2004834499,0.0,0.0,C1679546686,174818.0,506581.24,0,0
18880,7,TRANSFER,616066.42,C712358380,0.0,0.0,C728526866,5818055.8,10520267.05,0,0
18881,7,TRANSFER,265835.71,C1800581716,0.0,0.0,C1505755152,8964583.35,14646239.59,0,0
18882,7,TRANSFER,270857.81,C275347188,0.0,0.0,C312537393,730851.23,4810603.67,0,0
18883,7,TRANSFER,765391.77,C492674426,0.0,0.0,C1359484306,1375670.67,7364724.84,0,0
18884,7,TRANSFER,300219.21,C450952676,0.0,0.0,C490150701,940571.7,1983599.05,0,0
18885,7,TRANSFER,700027.52,C1683893502,0.0,0.0,C1315729466,1193406.09,803908.4,0,0
18886,7,TRANSFER,335174.65,C1062938711,0.0,0.0,C1040847151,3869992.34,7984433.54,0,0
18887,7,TRANSFER,138313.31,C1310508171,0.0,0.0,C1251686742,347091.08,1311387.88,0,0
18888,7,TRANSFER,568697.7,C1393434481,0.0,0.0,C1031639563,1207471.66,5739012.22,0,0
18889,7,TRANSFER,600308.8,C1185083442,0.0,0.0,C2006081398,891764.63,4743010.67,0,0
18890,7,TRANSFER,53332.91,C551379233,0.0,0.0,C1759482496,57446.93,2912335.58,0,0
18891,7,TRANSFER,250020.0,C139317549,0.0,0.0,C1501701470,512675.31,4463342.32,0,0
18892,7,TRANSFER,131438.66,C731624130,0.0,0.0,C1538264524,338723.7,555348.58,0,0
18893,7,TRANSFER,957116.22,C2053764323,0.0,0.0,C8290162,3011570.02,6650282.66,0,0
18894,7,TRANSFER,51344.26,C838227686,0.0,0.0,C1938348365,406358.33,854916.91,0,0
18895,7,TRANSFER,139957.67,C1465138508,0.0,0.0,C160284738,149781.0,44049.23,0,0
18896,7,TRANSFER,138158.77,C565151942,0.0,0.0,C1679546686,343008.75,506581.24,0,0
18897,7,TRANSFER,156073.92,C349482748,0.0,0.0,C1436838899,407023.0,0.0,0,0
18898,7,TRANSFER,276471.85,C407336353,13279.0,0.0,C1966562224,78605.0,556885.26,0,0
18899,7,TRANSFER,208606.29,C709141216,19503.0,0.0,C2089779261,0.0,29515.69,0,0
18900,7,TRANSFER,236372.58,C1636709817,50238.0,0.0,C2088104872,14488.0,213957.86,0,0
18901,7,TRANSFER,104629.21,C754169465,6072.0,0.0,C988705496,20626.0,654641.84,0,0
18902,7,TRANSFER,1419119.02,C181507281,36371.0,0.0,C1178471274,90765.0,2096994.78,0,0
18903,7,TRANSFER,70589.51,C1506047692,4087.0,0.0,C843467284,104468.87,18970.78,0,0
18904,7,TRANSFER,23199.36,C397540837,9194.0,0.0,C1283595719,3081.0,0.0,0,0
18905,7,TRANSFER,685777.9,C1280915434,103161.0,0.0,C1435804085,96.88,1501855.54,0,0
18906,7,TRANSFER,573169.17,C1419833501,48660.0,0.0,C1782704802,0.0,2380934.8,0,0
18907,7,TRANSFER,120945.46,C1688281985,1698.74,0.0,C495071437,255252.35,48172.64,0,0
18908,7,TRANSFER,594724.36,C1393962652,0.0,0.0,C1220897602,1097415.9,10388904.22,0,0
18909,7,TRANSFER,379800.29,C1902147027,25653.0,0.0,C650657798,7395.0,2164952.74,0,0
18910,7,TRANSFER,548825.59,C1326595662,20859.0,0.0,C47827984,21275.17,207790.0,0,0
18911,7,TRANSFER,638258.37,C1846279080,13295.0,0.0,C2144647660,60584.47,0.0,0,0
18912,7,TRANSFER,308866.85,C1568276332,227143.0,0.0,C1137350304,118251.93,212657.82,0,0
18913,7,TRANSFER,441707.09,C762175304,22312.0,0.0,C1027017168,163834.36,1361101.48,0,0
18914,7,TRANSFER,872458.01,C1989111678,801455.84,0.0,C1504109395,4548160.12,4324988.42,0,0
18915,7,TRANSFER,1607754.67,C2088237225,0.0,0.0,C451111351,7255066.28,13101828.29,0,0
18916,7,TRANSFER,2702697.15,C1156269888,0.0,0.0,C1916720513,7174601.03,14711326.65,0,0
18917,7,TRANSFER,1107283.97,C581771665,0.0,0.0,C1360767589,9162711.27,18482735.85,0,0
18918,7,TRANSFER,2022478.14,C794054181,0.0,0.0,C1635341595,2235795.01,6191938.31,0,0
18919,7,TRANSFER,276486.01,C1822771670,0.0,0.0,C861720625,851637.95,1752674.41,0,0
18920,7,TRANSFER,652011.16,C1919603269,0.0,0.0,C1945802665,901482.77,1471945.15,0,0
18921,7,TRANSFER,833899.71,C964744240,0.0,0.0,C1266035080,2225265.15,3232606.04,0,0
18922,7,TRANSFER,490783.39,C875073603,0.0,0.0,C1982828534,632033.35,1912526.2,0,0
18923,7,TRANSFER,111935.03,C1921357033,0.0,0.0,C287711177,201862.0,252857.3,0,0
18924,7,TRANSFER,1060628.02,C1448708102,0.0,0.0,C1870252780,11133272.18,16667982.08,0,0
18925,7,TRANSFER,891178.35,C1766320041,0.0,0.0,C1487669283,972420.78,2349962.91,0,0
18926,7,TRANSFER,286915.64,C421386314,0.0,0.0,C872592585,1621888.15,2265853.97,0,0
18927,7,TRANSFER,674735.04,C1205937500,0.0,0.0,C2083562754,7021467.43,18123750.85,0,0
18928,7,TRANSFER,346724.57,C1575132190,0.0,0.0,C2103065350,651251.05,1135043.98,0,0
